,Date,Price
1009,2020-11-30,1780.9
1010,2020-12-01,1818.9
1011,2020-12-02,1830.2
1012,2020-12-03,1841.1
1013,2020-12-04,1840
1014,2020-12-07,1866
1015,2020-12-08,1874.9
1016,2020-12-09,1838.5
1017,2020-12-10,1837.4
1018,2020-12-11,1843.6
1019,2020-12-14,1832.1
1020,2020-12-15,1855.3
1021,2020-12-16,1859.1
1022,2020-12-17,1890.4
1023,2020-12-18,1888.9
1024,2020-12-21,1882.8
1025,2020-12-22,1870.3
1026,2020-12-23,1878.1
1027,2020-12-24,1883.2
1028,2020-12-28,1880.4
1029,2020-12-29,1882.9
1030,2020-12-30,1893.4
1031,2020-12-31,1895.1
1032,2021-01-04,1946.6
1033,2021-01-05,1954.4
1034,2021-01-06,1908.6
1035,2021-01-07,1913.6
1036,2021-01-08,1835.4
1037,2021-01-11,1850.8
1038,2021-01-12,1844.2
1039,2021-01-13,1854.9
1040,2021-01-14,1851.4
1041,2021-01-15,1829.9
1042,2021-01-18,1840.2
1043,2021-01-19,1842
1044,2021-01-20,1866.5
1045,2021-01-21,1865.9
1046,2021-01-22,1856.2
1047,2021-01-25,1855.2
1048,2021-01-26,1850.9
1049,2021-01-27,1844.9
1050,2021-01-28,1841.2
1051,2021-01-29,1850.3
1052,2021-02-01,1863.9
1053,2021-02-02,1833.4
1054,2021-02-03,1835.1
1055,2021-02-04,1791.2
1056,2021-02-05,1813
1057,2021-02-08,1834.2
1058,2021-02-09,1837.5
1059,2021-02-10,1842.7
1060,2021-02-11,1826.8
1061,2021-02-12,1823.2
1062,2021-02-15,1799
1063,2021-02-16,1799
1064,2021-02-17,1772.8
1065,2021-02-18,1775
1066,2021-02-19,1777.4
1067,2021-02-22,1808.4
1068,2021-02-23,1805.9
1069,2021-02-24,1797.9
1070,2021-02-25,1775.4
1071,2021-02-26,1728.8
1072,2021-03-01,1723
1073,2021-03-02,1733.6
1074,2021-03-03,1715.8
1075,2021-03-04,1700.7
1076,2021-03-05,1698.5
1077,2021-03-08,1678
1078,2021-03-09,1716.9
1079,2021-03-10,1721.8
1080,2021-03-11,1722.6
1081,2021-03-12,1719.8
1082,2021-03-15,1729.2
1083,2021-03-16,1730.9
1084,2021-03-17,1727.1
1085,2021-03-18,1732.5
1086,2021-03-19,1741.7
1087,2021-03-22,1738.1
1088,2021-03-23,1725.1
1089,2021-03-24,1733.2
1090,2021-03-25,1725.1
1091,2021-03-26,1732.3
1092,2021-03-29,1712.2
1093,2021-03-30,1686
1094,2021-03-31,1715.6
1095,2021-04-01,1728.4
1096,2021-04-05,1728.8
1097,2021-04-06,1743
1098,2021-04-07,1741.6
1099,2021-04-08,1758.2
1100,2021-04-09,1744.8
1101,2021-04-12,1732.7
1102,2021-04-13,1747.6
1103,2021-04-14,1736.3
1104,2021-04-15,1766.8
1105,2021-04-16,1780.2
1106,2021-04-19,1770.6
1107,2021-04-20,1778.4
1108,2021-04-21,1793.1
1109,2021-04-22,1782
1110,2021-04-23,1777.8
1111,2021-04-26,1780.1
1112,2021-04-27,1778.8
1113,2021-04-28,1773.9
1114,2021-04-29,1768.3
1115,2021-04-30,1767.7
1116,2021-05-03,1791.8
1117,2021-05-04,1776
1118,2021-05-05,1784.3
1119,2021-05-06,1815.7
1120,2021-05-07,1831.3
1121,2021-05-10,1837.6
1122,2021-05-11,1836.1
1123,2021-05-12,1822.8
1124,2021-05-13,1824
1125,2021-05-14,1838.1
1126,2021-05-17,1867.6
1127,2021-05-18,1868
1128,2021-05-19,1881.5
1129,2021-05-20,1881.9
1130,2021-05-21,1876.7
1131,2021-05-24,1884.5
1132,2021-05-25,1898
1133,2021-05-26,1901.2
1134,2021-05-27,1895.7
1135,2021-05-28,1905.3
1136,2021-05-31,1905
1137,2021-06-01,1905
1138,2021-06-02,1909.9
1139,2021-06-03,1873.3
1140,2021-06-04,1892
1141,2021-06-07,1898.8
1142,2021-06-08,1894.4
1143,2021-06-09,1895.5
1144,2021-06-10,1896.4
1145,2021-06-11,1879.6
1146,2021-06-14,1865.9
1147,2021-06-15,1856.4
1148,2021-06-16,1861.4
1149,2021-06-17,1774.8
1150,2021-06-18,1769
1151,2021-06-21,1782.9
1152,2021-06-22,1777.4
1153,2021-06-23,1783.4
1154,2021-06-24,1776.7
1155,2021-06-25,1777.8
1156,2021-06-28,1780.7
1157,2021-06-29,1763.6
1158,2021-06-30,1771.6
1159,2021-07-01,1776.8
1160,2021-07-02,1783.3
1161,2021-07-05,1794.2
1162,2021-07-06,1795
1163,2021-07-07,1802.1
1164,2021-07-08,1800.2
1165,2021-07-09,1810.6
1166,2021-07-12,1805.9
1167,2021-07-13,1809.9
1168,2021-07-14,1825
1169,2021-07-15,1829
1170,2021-07-16,1815
1171,2021-07-19,1809.2
1172,2021-07-20,1811.4
1173,2021-07-21,1803.4
1174,2021-07-22,1805.4
1175,2021-07-23,1801.8
1176,2021-07-26,1799.2
1177,2021-07-27,1799.8
1178,2021-07-28,1799.7
1179,2021-07-29,1835.8
1180,2021-07-30,1817.2
1181,2021-08-02,1822.2
1182,2021-08-03,1814.1
1183,2021-08-04,1814.5
1184,2021-08-05,1808.9
1185,2021-08-06,1763.1
1186,2021-08-09,1726.5
1187,2021-08-10,1731.7
1188,2021-08-11,1753.3
1189,2021-08-12,1751.8
1190,2021-08-13,1778.2
1191,2021-08-16,1789.8
1192,2021-08-17,1787.8
1193,2021-08-18,1784.4
1194,2021-08-19,1783.1
1195,2021-08-20,1784
1196,2021-08-23,1806.3
1197,2021-08-24,1808.5
1198,2021-08-25,1791
1199,2021-08-26,1795.2
1200,2021-08-27,1819.5
1201,2021-08-30,1812.2
1202,2021-08-31,1818.1
1203,2021-09-01,1816
1204,2021-09-02,1811.5
1205,2021-09-03,1833.7
1206,2021-09-06,1798.5
1207,2021-09-07,1797.4
1208,2021-09-08,1793.5
1209,2021-09-09,1800
1210,2021-09-10,1792.1
1211,2021-09-13,1794.4
1212,2021-09-14,1807.1
1213,2021-09-15,1794.8
1214,2021-09-16,1756.7
1215,2021-09-17,1751.4
1216,2021-09-20,1763.8
1217,2021-09-21,1778.2
1218,2021-09-22,1778.8
1219,2021-09-23,1749.8
1220,2021-09-24,1751.7
1221,2021-09-27,1752
1222,2021-09-28,1737.5
1223,2021-09-29,1722.9
1224,2021-09-30,1757
1225,2021-10-01,1758.4
1226,2021-10-04,1767.6
1227,2021-10-05,1760.9
1228,2021-10-06,1761.8
1229,2021-10-07,1759.2
1230,2021-10-08,1757.4
1231,2021-10-11,1755.7
1232,2021-10-12,1759.3
1233,2021-10-13,1794.7
1234,2021-10-14,1797.9
1235,2021-10-15,1768.3
1236,2021-10-18,1765.7
1237,2021-10-19,1770.5
1238,2021-10-20,1784.9
1239,2021-10-21,1781.9
1240,2021-10-22,1796.3
1241,2021-10-25,1806.8
1242,2021-10-26,1793.4
1243,2021-10-27,1798.8
1244,2021-10-28,1802.6
1245,2021-10-29,1783.9
1246,2021-11-01,1795.8
1247,2021-11-02,1789.4
1248,2021-11-03,1763.9
1249,2021-11-04,1793.5
1250,2021-11-05,1816.8
1251,2021-11-08,1828
1252,2021-11-09,1830.8
1253,2021-11-10,1848.3
1254,2021-11-11,1863.9
1255,2021-11-12,1868.5
1256,2021-11-15,1866.6
1257,2021-11-16,1854.1
1258,2021-11-17,1870.2
1259,2021-11-18,1861.4
1260,2021-11-19,1851.6
1261,2021-11-22,1806.3
1262,2021-11-23,1783.8
1263,2021-11-24,1784.3
1264,2021-11-25,1788.1
1265,2021-11-26,1786.9
1266,2021-11-29,1785.2
1267,2021-11-30,1776.5
1268,2021-12-01,1784.3
1269,2021-12-02,1762.7
1270,2021-12-03,1783.9
1271,2021-12-06,1779.5
1272,2021-12-07,1784.7
1273,2021-12-08,1785.5
1274,2021-12-09,1776.7
1275,2021-12-10,1784.8
1276,2021-12-13,1788.3
1277,2021-12-14,1772.3
1278,2021-12-15,1764.5
1279,2021-12-16,1798.2
1280,2021-12-17,1804.9
1281,2021-12-20,1794.6
1282,2021-12-21,1788.7
1283,2021-12-22,1802.2
1284,2021-12-23,1811.7
1285,2021-12-27,1808.8
1286,2021-12-28,1810.9
1287,2021-12-29,1805.8
1288,2021-12-30,1814.1
1289,2021-12-31,1828.6
